sku,Product Code,Product Name,Cost Price,Retail Price
RC20,RC20,20mm Rifeng Crimp Cap,2.53,6.45
RC25,RC25,25mm Rifeng Crimp Cap,4.05,10.87
RC32,RC32,32mm Rifeng Crimp Cap,6.35,15.91
RC65,RC65,65mm Marley Downpipe Clip,1.76,2.2
RC652,RC652,65mm Marley Downpipe Clip 2 Part,4.08,5.1
RC80,RC80,80mm Marley Downpipe Clip,1.92,2.65
RC80.2S,RC80.2S,80mm Marley Downpipe Clip Spacer,1.74,2.17
RC802,RC802,80mm Marley Downpipe Clip 2 Part,4.37,5.46
RC802BLK,RC802BLK,80mm Marley Black Adjustable Downpipe Clip,5.52,6.49
RC802COP,RC802COP,80mm Marley Copper Adjustable Downpipe Clip,6.49,9.59
RC802GYF,RC802GYF,80mm Marley Grey Friars Adjustable Downpipe Clip,5.51,6.48
RC802IRO,RC802IRO,80mm Marley Ironsand Adjustable Downpipe Clip,5.51,6.48
RC802SBLK,RC802SBLK,80mm Marley Black Downpipe Spacer Clip,2.18,2.57
RC802SCOP,RC802SCOP,80mm Marley Copper Downpipe Spacer Clip,2.58,3.82
RC802SGYF,RC802SGYF,80mm Marley Grey Friars Downpipe Spacer Clip,2.18,2.57
RC802SIRO,RC802SIRO,80mm Marley Ironsand Downpipe Spacer Clip,2.18,2.57
RC802STTN,RC802STTN,80mm Marley Titanium Downpipe Spacer Clip,2.58,3.82
RC802TTN,RC802TTN,80mm Marley Titanium Adjustable Downpipe Clip,6.49,7.75
RC80BLK,RC80BLK,80mm Marley Black Downpipe Clip,2.64,3.1
RC80COP,RC80COP,80mm Marley Copper Downpipe Clip,3.13,4.14
RC80ECO,RC80ECO,80mm Ecoplas Downpipe Clip,2.12,2.65
RC80GYF,RC80GYF,80mm Marley Grey Friars Downpipe Clip,2.63,3.09
RC80IRO,RC80IRO,80mm Marley Ironsand Downpipe Clip,2.63,3.09
RC80TTN,RC80TTN,80mm Marley Titanium Downpipe Clip,3.13,4.14
RCA15,RCA15,15mm Rifeng Crimp Copper Adaptor 500mm Tail,31.01,64.61
RCA1510,RCA1510,15x10mm Rifeng Crimp Copper Adaptor 500mm Tail,30.16,62.84
RCA2015,RCA2015,20x15mm Rifeng Crimp Copper Adaptor 500mm Tail,37.41,77.94
RCL15,RCL15,15mm Galv Grip Ring Compression Coupler,21.39,41.14
RCL20,RCL20,20mm Galv Grip Ring Compression Coupler,25.42,48.89
RCL25,RCL25,25mm Galv Grip Ring Compression Coupler,33.63,64.67
RCL32,RCL32,32mm Galv Grip Ring Compression Coupler,40.45,77.78
RCL40,RCL40,40mm Galv Grip Ring Compression Coupler,46.6,89.61
RCL50,RCL50,50mm Galv Grip Ring Compression Coupler,62.38,119.96
RCM3211,RCM3211,WSL Bosch Main Controller for 32/32Q/32C,202.1,252.63
RCON2550B,RCON2550B,25mmx50m Rifeng UV Protective Conduit Black,160.67,334.72
RCON2550BMETRE,RCON2550BMETRE,25mm Rifeng UV Protective Conduit Black per Metre,4.02,8.37
RCON2550Y,RCON2550Y,25mmx50m Rifeng UV Protective Conduit Yellow,160.67,334.72
RCON2550YMETRE,RCON2550YMETRE,25mm Rifeng UV Protective Conduit Yellow per Metre,4.02,8.37
RCON3250B,RCON3250B,32mmx50m Rifeng UV Protective Conduit Black,227.2,473.34
RCON3250BMETRE,RCON3250BMETRE,32mm Rifeng UV Protective Conduit Black per Metre,5.68,11.83
RCON3250Y,RCON3250Y,32mmx50m Rifeng UV Protective Conduit Yellow,227.2,473.34
RCON3250YMETRE,RCON3250YMETRE,32mm Rifeng UV Protective Conduit Yellow per Metre,5.68,11.83
RCP16B,RCP16B,15mm Rifeng Black Pipe Clip with Nail,0.27,0.65
RCP16W,RCP16W,15mm Rifeng White Pipe Clip,0.32,0.67
RCP16Y,RCP16Y,15mm Rifeng Yellow Pipe Clip with Nail,0.33,0.68
RCP20B,RCP20B,20mm Rifeng Black Pipe Clip with Nail,0.37,0.78
RCP20W,RCP20W,20mm Rifeng White Pipe Clip,0.57,1.18
RCP20Y,RCP20Y,20mm Rifeng Yellow Pipe Clip with Nail,0.36,0.76
RCP25W,RCP25W,25mm Rifeng White Pipe Clip,0.64,1.34
RCP25Y,RCP25Y,25mm Rifeng Yellow Pipe Clip with Nail,0.59,1.22
RCP32W,RCP32W,32mm Rifeng White Pipe Clip,0.84,1.74
RCP32Y,RCP32Y,32mm Rifeng Yellow Pipe Clip with Nail,0.91,1.89
RCS3211,RCS3211,WSL Bosch Sub Controller for 32/32Q/32C,143.2,179
RCSA16CU1/2,RCSA16CU1/2,15x12.7mm Rifeng Copper Brazing Socket,5.67,11.82
RCSA16CU15,RCSA16CU15,15mm Rifeng Copper Brazing Socket,4.65,9.69
RCSA16CU3/8,RCSA16CU3/8,15x9.52mm Rifeng Copper Brazing Socket,3.72,7.75
RCSA20CU3/8,RCSA20CU3/8,"20mm x 3/8"" Rifeng Copper Brazing Socket",5.58,11.63
RCWE15,RCWE15,15mm Rifeng Crimp Female Wingback,8.42,18.9
RCWE1520,RCWE1520,15x20mmBSP Rifeng Crimp Female Wingback,11.98,24.95
RCWE1615,RCWE1615,15x15mmBSP Rifeng Crimp Female Double Fix Wingback,10.4,21.67
RCWE20,RCWE20,20mm Rifeng Crimp Female Wingback,17.65,36.78
RCWE2015,RCWE2015,20x15mmBSP Rifeng Crimp Female Wingback,10.85,23.18
RCWE2520,RCWE2520,25x20mmBSP Rifeng Crimp Female Wingback,32.06,66.79
RCWM15,RCWM15,15mm x 95mm Rifeng Crimp Male Wingback,9.97,21.99
RCWM15135,RCWM15135,15mm x 135mm Rifeng Crimp Male Wingback,28.09,58.53
RCWM20,RCWM20,20mm x 100mm Rifeng Crimp Male Wingback,20.78,43.29
RCWM2015,RCWM2015,20x15mmBSP Rifeng Crimp Male Wingback,20.78,43.29
RD100,RD100,100mm Hydroflow PVC Round Dropper,6.38,7.97
RD10050,RD10050,100x50mm Hydroflow PVC Rectangular Dropper,6.22,7.77
RD150,RD150,150mm PVC Round Dropper,8.91,11.14
RD65,RD65,65mm Hydroflow PVC Round Dropper,5.7,7.13
RD80,RD80,80mm Hydroflow PVC Round Dropper,5.7,7.13
RD83,RD83,15mm Ridgid Pipe Extractor (Easy Out),99.52,129.25
RD84,RD84,20mm Ridgid Pipe Extractor 84 (Easy Out),120.27,156.2
RDBE100/80,RDBE100/80,100x80mm Aquaknight Roof Drain Bottom Exit,222.47,292.73
RDBE150,RDBE150,150mm Aquaknight Roof Drain Bottom Exit,404.83,532.67
RDBE50,RDBE50,50mm Aquaknight Roof Drain Bottom Exit,215.84,284
RDBE65,RDBE65,65mm Aquaknight Roof Drain Bottom Exit,215.84,284
RDBE80,RDBE80,80mm Aquaknight Roof Drain Bottom Exit,215.84,284
RDD,RDD,100x50mm Galv Rectangular Dropper,15.3,18
RDS,RDS,Leak Detector Aerosol Spray,27.58,36.77
RDSE50,RDSE50,50mm Aquaknight Roof Drain Side Exit,216.46,284.81
RDSE80,RDSE80,80mm Aquaknight Roof Drain Side Exit,212.75,279.94
RDV3611ETRBL,RDV3611ETRBL,Rinnai Symmetry RDV3611 Gas Fire Engine LPG,4614.26,5126.96
RDV3611ETRBN,RDV3611ETRBN,Rinnai Symmetry RDV3611 Gas Fire Engine NG,4614.26,5126.96
RDV600L,RDV600L,Rinnai Ember 600 Gas Fire Engine LPG,3170.35,3522.61
RDV600N,RDV600N,Rinnai Ember 600 Gas Fire Engine NG,3170.35,3522.61
RDV700L,RDV700L,Rinnai Ember 700 Gas Fire Engine LPG,3170.35,3522.61
RDV700N,RDV700N,Rinnai Ember 700 Gas Fire Engine NG,3170.35,3522.61
RE15,RE15,15mm Rifeng Crimp Union Elbow,4.14,9.69
RE20,RE20,20mm Rifeng Crimp Union Elbow,5.57,13.69
RE25,RE25,25mm Rifeng Crimp Union Elbow,10.42,21.7
RE32,RE32,32mm Rifeng Crimp Union Elbow,18.37,38.27
RE40,RE40,40mm Rifeng Crimp Union Elbow,58.04,123.18
RE50,RE50,50mm Rifeng Crimp Union Elbow,95.16,201.96
REALTAPE,REALTAPE,50mm x45m Allproof Reinforced Aluminium Tape,34.63,48.78
REALTAPE72,REALTAPE72,72mm x45m Allproof Reinforced Aluminium Tape,43.06,60.65
REBASMLPCP,REBASMLPCP,Aquatica Reno Basin Mixer,155.26,172.51
REDGAL350/250,REDGAL350/250,350/250mm Foley Galv Outer Casing Convertor,41.82,50.38
REF15,REF15,15mm Rifeng Crimp Female Elbow,5.59,11.64
REF20,REF20,20mm Rifeng Crimp Female Elbow,7.51,15.64
REF2015,REF2015,20x15mmBSP Rifeng Crimp Female Elbow,7.39,15.39
REF25,REF25,25mm Rifeng Crimp Female Elbow,13.72,28.58
REF2520,REF2520,"25mm x 3/4"" Rifeng Crimp Female Elbow",11.22,23.38
REF3225,REF3225,32x25mmBSP Rifeng Crimp Female Elbow,11.44,23.83
REF40,REF40,40mm Rifeng Crimp Female Elbow,61.62,128.37
REF5040,REF5040,50x40mmBSP Rifeng Crimp Female Elbow,76.68,159.76
REFLUX100,REFLUX100,100mm Reflux Valve PVC,396.03,573.95
REFLUX150,REFLUX150,150mm Reflux Valve PVC,487.97,707.21
REGWK,REGWK,Regency Waste Kit with Overflow,47.42,59.28
REHAUHIRE,REHAUHIRE,To Hire Rehau Tool (PER DAY),25,25
RELIEF7BAR,RELIEF7BAR,700kpa RMC Replacement Capsule for CE75 Exp,33.06,41.32
RELIEF8BAR,RELIEF8BAR,800kpa RMC Replacement Capsule for CE75 Exp,33.06,41.32
RELNGRATE,RELNGRATE,1m Reln Traditional Channel Grate ONLY R002079,35.24,46.98
REM113210,REM113210,Rems Cutter Wheel ONLY,27.1,35.19
REM15,REM15,15mm Rifeng Crimp Male Elbow,6.07,12.65
REM1520,REM1520,15x20mmBSP Rifeng Crimp Male Elbow,7.56,15.76
REM20,REM20,20mm Rifeng Crimp Male Elbow,9.95,20.72
REM2015,REM2015,20x15mmBSP Rifeng Crimp Male Elbow,8.38,17.46
REM25,REM25,25mm Rifeng Crimp Male Elbow,11.63,24.23
REM2520,REM2520,25x20mmBSP Rifeng Crimp Male Elbow,12.94,26.96
REM3225,REM3225,32x25mmBSP Rifeng Crimp Male Elbow,14.44,30.09
REM4025,REM4025,40x25mmBSP Rifeng Crimp Male Elbow,39.46,82.21
REMS113200,REMS113200,"1/8""-5/8"" Mini Tube Cutter (Copper Stainless)",49.98,64.91
REMS113240,REMS113240,3-28mm Rems Mini Cutter,81.75,106.17
REMS113300,REMS113300,3-28mm Rems Ras-Cu Inox Tube Cutter,63.86,82.94
REMS113900,REMS113900,"1/8"" - 11/38"" Rems Inner/Outer Deburrer",38.45,49.94
REMS113910,REMS113910,Rems Universal Deburrer,50.98,66.21
REMS116050,REMS116050,"7"" Rems Water Pump Plier",47.17,61.26
REMS116060,REMS116060,"12"" Rems Water Pump Plier",84.46,109.69
REMSTP,REMSTP,Rems Pressure Test Pump,409.96,630.71
REMW116055,REMW116055,"10"" Rems Water Pump Plier",49.98,64.91
RESHMLPCP,RESHMLPCP,Aquatica Reno Shower Mixer,131.91,146.57
RESMAPLP,RESMAPLP,Aquatica Reno Sink Mixer All Pressure,128.68,142.98
REUCSAC1,REUCSAC1,Rinnai Infinity N Cascades Cable Connection 3m,48.43,53.81
REUOPU3,REUOPU3,Rinnai Infinity N Error Switch Kit,99.62,110.69
REVCPV,REVCPV,Allproof Revolver Vinyl E/C 50mm Outlet CP,103.65,145.98
REVINVCP,REVINVCP,Allproof Revolver Invisi-Drn Tile E/C 50mm O/L CP,103.65,145.98
REVRCPT,REVRCPT,Allproof Revolver Round Tile E/C 50mm Outlet CP,103.65,145.98
REVSCPT,REVSCPT,Allproof Revolver Square Tile E/C 50mm Outlet CP,103.65,145.98
RF1000+1,RF1000+1,Real Fire 1000 (With Insulation Kit),5280.01,6000.01
RF1000MIN+1,RF1000MIN+1,Real Fire 1000 Minimal (With Insulation Kit),6523.04,7412.54
RF1200MIN+1,RF1200MIN+1,Real Fire 1200 Minimal (With Insulation Kit),7338.43,8339.13
RF800MIN+1,RF800MIN+1,Real Fire 800 Minimal (With Insulation Kit),5904.09,6709.19
RF801G,RF801G,20-70mm Retrofit Grey Dektite EPDM,29.64,45.6
RF802G,RF802G,50-190mm Retrofit Grey Dektite EPDM,52.86,81.32
RF803G,RF803G,85-255mm Retrofit Grey Dektite EPDM,80.65,124.08
RFC15,RFC15,15mm Rifeng Crimp Female Coupling,3.99,9.09
RFC20,RFC20,20mm Rifeng Crimp Female Coupling,5.45,12.63
RFC25,RFC25,25mm Rifeng Crimp Female Coupling,16.3,33.96
RFC32,RFC32,32mm Rifeng Crimp Female Coupling,17.08,35.58
RFC40,RFC40,40mm Rifeng Crimp Female Coupling,29.16,60.74
RFC4032,RFC4032,40x32mmBSP Rifeng Crimp Female Coupling,29.16,60.74
RFC5025,RFC5025,50x25mmBSP Rifeng Crimp Female Coupling,35.45,73.85
RFC5040,RFC5040,50x40mmBSP Rifeng Crimp Female Coupling,35.45,73.85
RFIX,RFIX,Rapid Fix Superglue ( 1x Glue 1x Powder ),32.07,42.76
RFR1520,RFR1520,WSL 15x20mmBSP Rifeng Crimp Female Coupling,5.26,10.96
RFR2015,RFR2015,20x15mmBSP Rifeng Crimp Female Coupling,5.54,11.54
RFR2515,RFR2515,25x15mmBSP Rifeng Crimp Female Coupling,5.68,11.83
RFR2520,RFR2520,25x20mmBSP Rifeng Crimp Female Coupling,8.31,17.32
RFR3220,RFR3220,32x20mmBSP Rifeng Crimp Female Coupling,10.27,21.4
RFR3225,RFR3225,32x25mmBSP Rifeng Crimp Female Coupling,12.6,26.24
RG0108,RG0108,2kg Clip On LR2520 Regulator,22.41,32.02
RG0202,RG0202,3kg/Hr POL Regulator W/Hand Wheel & Tail,21.74,31.06
RG0202A,RG0202A,3Kg/Hr POL Regulator Bare,17.75,25.36
RG0203,RG0203,3kg/Hr QCC Regulator W/8mm Tail,23.14,33.06
RG0203A,RG0203A,3kg/Hr Angled Bare QCC Regulator,18.52,26.46
RG0210,RG0210,WSL Kosan Clip on Gas Hob Kit,28.61,43.35
RG0211,RG0211,3kg QCC Gas Hob LPG Kit W/1m Hose 90' BLACK NUT,34.64,52.48
RG0212,RG0212,3kg POL Gas Hob LPG Kit 1m Hose Int GREEN REG,32.79,49.68
RG0213,RG0213,3kg QCC Gas Hob Kit 1.5m with Swivel,41.83,63.38
RG15100,RG15100,15mmx100m Rifeng Multilayer Gas Pipe,308.47,642.65
RG155,RG155,15mmx5m Rifeng Multilayer Gas Pipe,18.4,38.33
RG1550,RG1550,15mmx50m Rifeng Multilayer Gas Pipe,154.23,321.31
RG1550COND,RG1550COND,15mmx50m Rifeng Multilayer Gas Pipe in Conduit,204.42,425.87
RG160-125,RG160-125,WSL 125mm Ragni Pointing Trowel use MTPTSG525,18.7,23.38
RG16METRE,RG16METRE,15mm Rifeng Multilayer Gas Pipe PER METRE,4.1,8.55
RG20100,RG20100,20mmx100m Ezigas Multilayer Gas Pipe,316.95,660.31
RG205,RG205,20mmx5m Rifeng Multilayer Gas Pipe,24.98,52.04
RG2050,RG2050,20mmx50m Rifeng Multilayer Gas Pipe,211.01,439.6
RG2050COND,RG2050COND,20mmx50m Rifeng Multilayer Gas Pipe in Conduit,280.05,583.44
RG20METRE,RG20METRE,20mm Rifeng Multilayer Gas Pipe PER METRE,6.07,12.64
RG255,RG255,25mmx5m Rifeng Multilayer Gas Pipe,31.74,66.13
RG2550,RG2550,25mmx50m Rifeng Multilayer Gas Pipe,301.72,628.59
RG2550COND,RG2550COND,25mmx50m Rifeng Multilayer Gas Pipe in Conduit,390.11,812.73
RG25METRE,RG25METRE,25mm Rifeng Multilayer Gas Pipe PER METRE,8.75,18.23
RG3104,RG3104,3kg Single Stage Regulator W/Bracket & Hose,61.74,88.2
RG3106,RG3106,3kg Single Stage Regulator Kit w Changeover Valve,95.91,145.32
RG325,RG325,32mmx5m Rifeng Multilayer Gas Pipe,46.27,96.39
RG3250,RG3250,32mmx50m Rifeng Multilayer Gas Pipe,462.71,963.97
RG3250COND,RG3250COND,32mmx50m Rifeng Multilayer Gas Pipe in Conduit,564.82,1176.7
RG32METRE,RG32METRE,32mm Rifeng Multilayer Gas Pipe PER METRE,11.75,24.47
RG3302K,RG3302K,3kg POL Gas Hob Kit 1m Hose Male,37.84,57.34
RG405,RG405,40mmx5m Rifeng Multilayer Gas Pipe,90.69,188.93
RG505,RG505,50mmx5m Rifeng Multilayer Gas Pipe,140.83,293.4
RG6020K,RG6020K,8kg Autochange Regulator Kit,162,360
RG8510KIT,RG8510KIT,8kg LPG Autochange Over Regulator Kit RG8510Kit,170.31,258.04
RG8576A,RG8576A,12kg Autochange Over Regulator Kit 20mm,324.16,491.15
RGASTAG,RGASTAG,Rifeng Gas Label Tag St/St,14.13,29.44
RGLL,RGLL,Urinal Ball Bearing Inch RGLL,15.2,19
RGP10016,RGP10016,16x2.6mmx100m Rehau Gas Pipe Stabil Coil,483.19,847.7
RGP10020,RGP10020,20x2.9mmx100m Rehau Gas Pipe Stabil Coil,666.13,1168.65
RGP2525,RGP2525,25x3.7mmx25m Rehau Gas Pipe Stabil Coil,271.62,476.53
RGP2532,RGP2532,32x4.7mmx25m Rehau Gas Pipe Stabil Coil,386.14,677.43
RGP516,RGP516,16x2.6mmx5m Rehau Gas Pipe Stabil Straight,24.16,42.39
RGP520,RGP520,20x2.9mmx5m Rehau Gas Pipe Stabil Straight,33.31,58.43
RGP525,RGP525,25x3.7mmx5m Rehau Gas Pipe Stabil Straight,54.32,95.3
RGP532,RGP532,32x4.7mmx5m Rehau Gas Pipe Stabil Straight,77.22,135.47
RGP540,RGP540,40x6.0mmx5m Rehau Gas Pipe Stabil Straight,135.24,237.27
RGSCF25,RGSCF25,"25mmx1"" Rehau Gas/Water Female Straight Connector",11.84,20.77
RGTT25,RGTT25,"WSL 25mmx3/4"" Rehau Gas/Water Female Tee",22.48,39.44
RGTT32,RGTT32,"WSL 32mmx1"" Rehau Gas/Water Female Tee",38.79,68.05
RGW40,RGW40,40mm Plumbest Removable Grate Waste,11.74,14.67
RH16,RH16,473ml Rectoseal Hot PVC Solvent,33.84,48.34
RH310,RH310,310x380x180mm 90mm Outlet PVC Rainhead,71.2,89
RH4,RH4,118ml Rectorseal Hot PVC Solvent,14.98,21.4
RH430,RH430,430x400x200mm 100&150mm Outlet PVC Rainhead,99.2,124
RH570,RH570,570x325x200mm 150&100mm Outlet PVC Rainhead,112.66,140.82
RH77G,RH77G,300x160 70mm Outlet PVC Rainhead,101.1,126.38
RH8,RH8,237ml Rectorseal Hot PVC Solvent,21.2,30.28
RH8117,RH8117,Marley Leaf Catcher Rain Head 90 / 100mm,59.27,65.86
RH8119,RH8119,WSL Marley Leaf Eater Rain Head 80/90mm,157.34,174.82
RH8119-3,RH8119-3,WSL Marley 90mm Insect Proof Vented Flap Valve,47.7,53
RH8119-5,RH8119-5,WSL 90mm Rain Harvest First Flush Diverter,97.83,108.7
RH8119-9,RH8119-9,50mm Rain Harvesting Vent Cowl,15.8,17.56
RH8120,RH8120,Leaf Beater Rain Head,111.83,124.25
RH8121-1,RH8121-1,WSL 90/100mm Dual Fit Flush Diverter Kit,473.8,526.44
RH8124-1,RH8124-1,Marley Flanged Tank O/Flow 90mm x 90 Deg M&F,11.84,13.16
RH8124-2,RH8124-2,Marley Plain Tank O/Flow 90mm x 90 Deg M&F,11.84,13.16
RH946,RH946,946ml Rectorseal Hot PVC Solvent,56.62,80.89
RHAC01,RHAC01,Leaf Eater Screen,18.4,21.65
RHAC02,RHAC02,Leaf Beater Screen,18.4,21.65
RHAD200,RHAD200,80/100mm Leaf Eater Advanced Rain Head,47.97,56.43
RHCI,RHCI,Marley Calmed Inlet,92.94,103.27
RHCONTV90,RHCONTV90,90mm Rain Harvest Concrete Tank Vac Kit,72.11,80.12
RHDISP,RHDISP,RH King Grease Converter Liquid Dispenser,643.5,990
RHEEMAPEX,RHEEMAPEX,180L Rheem Cyl Apex Valve Pack Combo,944,1938
RHEEMAVG,RHEEMAVG,180L Rheem Cyl AVG Valve Pack Combo,959.71,1946.68
RHEEMNEFA,RHEEMNEFA,180L Rheem Cyl NEFA Valve Pack Combo,983.66,1990
RHEEMRMC,RHEEMRMC,180L Rheem Cyl RMC Valve Pack Combo,951.33,2017.24
RHESQUATAPEX,RHESQUATAPEX,180L Squat Rheem Cyl Apex Valve Pack Combo,975.87,1961.16
RHESQUATAVG,RHESQUATAVG,180L Squat Rheem Cyl AVG Valve Pack Combo,991.81,1969.84
RHESQUATNEFA,RHESQUATNEFA,180L Squat Rheem Cyl NEFA Valve Pack Combo,1015.84,2013.16
RHESQUATRMC,RHESQUATRMC,180L Squat Rheem Cyl RMC Valve Pack Combo,983.06,2040.4
RHESSAVG,RHESSAVG,180L SS Rheem Cyl AVG Valve Pack Combo,1045.66,1715.89
RHF1005FTWL,RHF1005FTWL,Rinnai Energy Saver 1005 Heater 8.8Kw LPG,2677.73,2975.26
RHF1005FTWN,RHF1005FTWN,Rinnai Energy Saver 1005 Heater 8.8Kw NG,2677.73,2975.26
RHF309FTWL,RHF309FTWL,Rinnai Energy Saver 309 Heater 3.0Kw LPG,1853.37,2059.3
RHF309FTWN,RHF309FTWN,Rinnai Energy Saver 309 Heater 3.0Kw NG,1853.37,2059.3
RHF559FTWL,RHF559FTWL,Rinnai Energy Saver 559 Heater 5.0Kw LPG,2060.05,2288.94
RHF559FTWN,RHF559FTWN,Rinnai Energy Saver 559 Heater 5.0Kw NG,2060.05,2288.94
RHF561FTWL,RHF561FTWL,Rinnai Energy Saver 561 Heater 4.5Kw LPG,2116.89,2352.1
RHF561FTWN,RHF561FTWN,Rinnai Energy Saver 561 Heater 4.5Kw NG,2116.89,2352.1
RHFE0800D1L,RHFE0800D1L,Rinnai Linear 800 Double Sided Fire Engine LPG,6608,8260
RHFE0800D1N,RHFE0800D1N,Rinnai Linear 800 Double Sided Fire Engine NG,6608,8260
RHFE0800DF1L,RHFE0800DF1L,Rinnai Linear 800 Double Sided FlameTech Logs LPG,7303.66,9129.57
RHFE0800DF1N,RHFE0800DF1N,Rinnai Linear 800 Double Sided FlameTech Logs NG,7303.66,9129.57
RHFE0800S1L,RHFE0800S1L,Rinnai Linear 800 Single Sided Fire Engine LPG,5981.91,7477.39
RHFE0800S1N,RHFE0800S1N,Rinnai Linear 800 Single Sided Fire Engine NG,5981.91,7477.39
RHFE0800SF1L,RHFE0800SF1L,Rinnai Linear 800 Single Sided FlameTech Logs LPG,6955.82,8694.78
RHFE0800SF1N,RHFE0800SF1N,Rinnai Linear 800 Single Sided FlameTech Logs NG,6955.82,8694.78
RHFE1000D1L,RHFE1000D1L,Rinnai Linear 1000 Double Sided Fire Engine LPG,6010.43,7513.04
RHFE1000D1N,RHFE1000D1N,Rinnai Linear 1000 Double Sided Fire Engine NG,6010.43,7513.04
RHFE1000S1L,RHFE1000S1L,Rinnai Linear 1000 Single Sided Fire Engine LPG,5384.34,6730.43
RHFE1000S1N,RHFE1000S1N,Rinnai Linear 1000 Single Sided Fire Engine NG,5384.34,6730.43
RHFE1252L,RHFE1252L,Rinnai Evolve 1252 Gas Fire Engine LPG,5375.74,5973.04
RHFE1252N,RHFE1252N,Rinnai Evolve 1252 Gas Fire Engine NG,5375.74,5973.04
RHFE1500D1L,RHFE1500D1L,Rinnai Linear 1500 Double Sided Fire Engine LPG,7157.57,8946.96
RHFE1500D1N,RHFE1500D1N,Rinnai Linear 1500 Double Sided Fire Engine NG,7157.57,8946.96
RHFE1500S1L,RHFE1500S1L,Rinnai Linear 1500 Single Sided Fire Engine LPG,6809.74,8512.17
RHFE1500S1N,RHFE1500S1N,Rinnai Linear 1500 Single Sided Fire Engine NG,6809.74,8512.17
RHFE750ETRL,RHFE750ETRL,WSL Rinnai Arriva Power Flued Fire Engine LPG,3946.93,4385.48
RHFE752ETRL,RHFE752ETRL,Rinnai Arriva 752 Inbuilt Gas Fire Engine LPG,4414.7,4905.22
RHFE752ETRN,RHFE752ETRN,Rinnai Arriva 752 Inbuilt Gas Fire Engine NG,4414.7,4905.22
RHFE952L,RHFE952L,Rinnai Evolve 952 Gas Fire Engine LPG,4614.26,5126.96
RHFE952N,RHFE952N,Rinnai Evolve 952 Gas Fire Engine NG,4614.26,5126.96
RHFO,RHFO,Rain Harvest Floating Out-Take,214.07,237.86
RHFWTV90,RHFWTV90,WSL Marley Vacuum Kit for Flat Wall Tanks,72,80
RHLB221,RHLB221,80/100mm Leaf Beater Rain Head,47.97,56.43
RHLC01,RHLC01,90/100mm Leaf Catcher Rain Head,25.8,30.35
RHLE01,RHLE01,90mm Leaf Eater Rain Head,51.66,60.78
RHLE06,RHLE06,100mm Leaf Eater Rain Head,51.66,60.78
RHLE08,RHLE08,90mm Leaf Eater Plus Rain Head,55.36,65.13
RHP15,RHP15,15mm Rifeng Crimp Hose Plate,16.9,35.21
RHP20,RHP20,20mm Rifeng Crimp Hose Plate,19.37,40.36
RHSL201,RHSL201,80/90mm Leaf Eater Slimline Rain Head,55.36,65.13
RHUL201,RHUL201,80/100mm Leaf Eater Ultra Rain Head,62.76,73.83
RIB2312L,RIB2312L,Rinnai Neo NZ Gas Fire Engine LPG,2862.48,3180.53
RIB2312N,RIB2312N,Rinnai Neo NZ Gas Fire Engine NG,2862.48,3180.53
RIBF2L,RIBF2L,Rinnai Compact 2 Inbuilt Gas Fire Engine LPG,1870.73,2078.59
RIBF2N,RIBF2N,Rinnai Compact 2 Inbuilt Gas Fire Engine NG,1870.73,2078.59
RICAMBIO3830,RICAMBIO3830,La Torre Hose for the  T12045,73.77,81.97
RIN135APEX,RIN135APEX,135L Rinnai Cyl Apex Valve Pack Combo,889.61,1829.72
RIN135AVG,RIN135AVG,135L Rinnai Cyl AVG Valve Pack Combo,906.73,1808.03
RIN135NEFA,RIN135NEFA,135L Rinnai Cyl NEFA Valve Pack Combo,930.67,1851.35
RIN135RMC,RIN135RMC,135L Rinnai Cyl RMC Valve Pack Combo,896.28,1878.59
RINNAIADC75,RINNAIADC75,180L Rinnai Cyl ADC75 Valve Pack Combo,910.38,1798.46
RINNAIAPEX,RINNAIAPEX,180L Rinnai Cyl Apex Valve Pack Combo,918.72,1900.93
RINNAIAVG,RINNAIAVG,180L Rinnai Cyl AVG Valve Pack Combo,928.45,1909.61
RINNAINEFA,RINNAINEFA,180L Rinnai Cyl Nefa Valve Pack Combo,953.62,1952.93
RINNAIRMC,RINNAIRMC,180L Rinnai Cyl RMC Valve Pack Combo,920.99,1798.46
RIO15,RIO15,1500 Newtech Rio Freestanding Oval Bath White,1221.86,1357.62
RIOBW,RIOBW,1700 Newtech Rio Freestanding Oval Bath Black,1393,1547.78
RIOW,RIOW,1700 Newtech Rio Freestanding Oval Bath White,1309.77,1455.3
RJ65,RJ65,65mm Marley Downpipe Junction,8.82,11.03
RJ80,RJ80,80mm Marley Downpipe Junction,9.07,11.73
RJ80BLK,RJ80BLK,80mm Marley Black Downpipe Junction,11.78,13.86
RJ80COP,RJ80COP,80mm Marley Copper Downpipe Junction,15.7,18.47
RJ80GYF,RJ80GYF,80mm Marley Grey Friars Downpipe Junction,11.77,13.85
RJ80IRO,RJ80IRO,80mm Marley Ironsand Downpipe Junction,11.77,13.85
RJ80TTN,RJ80TTN,80mm Marley Titanium Downpipe Junction,15.7,18.47
RK6972,RK6972,Apex Repair Kit for 69/72 Ballcock (No Arm),10.78,13.48
RKAB,RKAB,Apex Repair Kit for AB Range only (No Arm),10.78,13.48
RKAP,RKAP,Apex Repair Kit for Acetyl Ballcock (No Arm),10.78,13.48
RL2,RL2,Puretec Replacement UV Lamp R500,75.85,97.24
